喰べ, 動詞, "t a b e"
喰らう, 動詞, "k u r a u"
喰らう, 動詞, "k u r o:"
喰らっ, 動詞, "k u r a q"
喰わ, 動詞, "k u w a"
営, 接尾辞, "e:"
営, 記号, "e i"
営々, 形状詞, "e: e:"
営ま, 動詞, "i t o n a m a"
営み, 動詞, "i t o n a m i"
営み, 名詞, "i t o n a m i"
営む, 動詞, "i t o n a m u"
営もう, 動詞, "i t o n a m o:"
営ん, 動詞, "i t o n a N"
営利, 名詞, "e: r i"
営団, 名詞, "e: d a N"
営巣, 名詞, "e: s o:"
営林, 名詞, "e: r i N"
営業, 名詞, "e: gy o:"
営為, 名詞, "e: i"
営繕, 名詞, "e: z e N"
営農, 名詞, "e: n o:"
営造, 名詞, "e: z o:"
嗅い, 動詞, "k a i"
嗅ぎ, 動詞, "k a g i"
嗅ぎつけ, 動詞, "k a g i ts u k e"
嗅ぐ, 動詞, "k a g u"
嗅覚, 名詞, "ky u: k a k u"
嗚咽, 名詞, "o e ts u"
嗜好, 名詞, "sh i k o:"
嗣子, 名詞, "sh i sh i"
嗣子, 名詞, "ts u g u k o"
嘆い, 動詞, "n a g e:"
嘆か, 動詞, "n a g e k a"
嘆かわしい, 形容詞, "n a g e k a w a sh i:"
嘆き, 動詞, "n a g e k i"
嘆き, 名詞, "n a g e k i"
嘆き悲しむ, 動詞, "n a g e k i k a n a sh i m u"
嘆く, 動詞, "n a g e k u"
嘆息, 名詞, "t a N s o k u"
嘆願, 名詞, "t a N g a N"
嘉, 名詞, "k a"
嘉, 名詞, "y o sh i m i"
嘉与子, 名詞, "k a y o k o"
嘉兵衛, 名詞, "k a h e:"
嘉助, 名詞, "k a s u k e"
嘉右衛門, 名詞, "k a e m o N"
嘉子, 名詞, "y o sh i k o"
嘉手納, 名詞, "k a d e n a"
嘉明, 名詞, "y o sh i a k i"
嘉永, 名詞, "k a e:"
嘉納, 名詞, "k a n o:"
嘉門, 名詞, "k a m o N"
嘔吐, 名詞, "o: t o"
嘗て, 副詞, "k a ts u t e"
嘗め, 動詞, "n a m e"
嘘, 名詞, "u s o"
嘘つき, 名詞, "u s o ts u k i"
嘱望, 名詞, "sh o k u b o:"
嘱託, 名詞, "sh o k u t a k u"
嘲り, 動詞, "a z a k e r i"
嘲る, 動詞, "a z a k e r u"
嘲笑, 名詞, "ch o: sh o:"
嘴, 名詞, "k u ch i b a sh i"
噂, 名詞, "u w a s a"
噂話, 名詞, "u w a s a b a n a sh i"
噓, 名詞, "u s o"
噓つき, 名詞, "u s o ts u k i"
噛ま, 動詞, "k a m a"
噛み, 動詞, "k a m i"
噛む, 動詞, "k a m u"
噛ん, 動詞, "k a N"
噤ん, 動詞, "ts u g u N"
器, 名詞, "u ts u w a"
器, 接尾辞, "k i"
器具, 名詞, "k i g u"
器官, 名詞, "k i k a N"
器材, 名詞, "k i z a i"
器械, 名詞, "k i k a i"
器楽, 名詞, "k i g a k u"
器物, 名詞, "k i b u ts u"
器用, 形状詞, "g i y o:"
器用, 形状詞, "k i y o:"
器質, 名詞, "k i sh i ts u"
器量, 名詞, "k i ry o:"
噴い, 動詞, "f u i"
噴き, 動詞, "f u k i"
噴きだし, 動詞, "f u k i d a sh i"
噴き出し, 動詞, "f u k i d a sh i"
噴き出す, 動詞, "f u k i d a s u"
噴く, 動詞, "f u k u"
噴出, 名詞, "f u N sh u ts u"
噴射, 名詞, "f u N sh a"
噴水, 名詞, "f u N s u i"
噴水, 名詞, "f u k i a g e"
噴火, 名詞, "f u N k a"
噴煙, 名詞, "f u N e N"
噴霧, 名詞, "f u N m u"
噺, 名詞, "b a n a sh i"
噺, 名詞, "h a n a sh i"
噺家, 名詞, "h a n a sh i k a"
嚆矢, 名詞, "k o: sh i"
嚙ま, 動詞, "k a m a"
嚙み, 動詞, "k a m i"
嚙みしめ, 動詞, "k a m i sh i m e"
嚙みしめる, 動詞, "k a m i sh i m e r u"
嚙みつい, 動詞, "k a m i ts u i"
嚙みつく, 動詞, "k a m i ts u k u"
嚙み合わ, 動詞, "k a m i a w a"
嚙み殺し, 動詞, "k a m i k o r o sh i"
嚙み締め, 動詞, "k a m i sh i m e"
嚙む, 動詞, "k a m u"
嚙ん, 動詞, "k a N"
嚢, 名詞, "n o:"
嚥下, 名詞, "e N g e"
囁い, 動詞, "s a s a y a i"
囁か, 動詞, "s a s a y a k a"
囁き, 動詞, "s a s a y a k i"
囁き, 名詞, "s a s a y a k i"
囁く, 動詞, "s a s a y a k u"
囃子, 名詞, "b a y a sh i"
囃子, 名詞, "h a y a sh i"
囊, 名詞, "n o:"
囊胞, 名詞, "n o: h o:"
囚, 接尾辞, "sh u:"
囚われ, 動詞, "t o r a w a r e"
囚われ, 名詞, "t o r a w a r e"
囚人, 名詞, "sh u: j i N"
四, 名詞, "f o:"
四, 名詞, "sh i"
四, 名詞, "y o"
四, 名詞, "y o N"
四, 名詞, "y o q"
四、五, 名詞, "sh i g o"
四つんばい, 名詞, "y o ts u N b a i"
四つん這い, 名詞, "y o ts u N b a i"
四万十, 名詞, "sh i m a N t o"
四十, 名詞, "sh i j u:"
四十, 名詞, "y o N j i q"
四十, 名詞, "y o N j u:"
四千, 名詞, "y o N s e N"
四半, 名詞, "sh i h a N"
四合, 名詞, "sh i g o:"
四国, 名詞, "sh i k o k u"
四季, 名詞, "sh i k i"
四川, 名詞, "sh i s e N"
四捨, 名詞, "sh i sh a"
四散, 名詞, "sh i s a N"
四方, 名詞, "sh i h o:"
四方, 名詞, "sh i k a t a"
四方, 名詞, "y o m o"
四日市, 名詞, "y o q k a i ch i"
四条, 名詞, "sh i j o:"
四海, 名詞, "s u: h a i"
四海, 名詞, "sh i k a i"
四球, 名詞, "sh i ky u:"
四百, 名詞, "sh i hy a k u"
四百, 名詞, "y o N hy a k u"
四百, 名詞, "y o N hy a q"
四神, 名詞, "sh i j i N"
四緑, 名詞, "sh i r o k u"
四肢, 名詞, "sh i sh i"
四苦, 名詞, "sh i k u"
四角, 名詞, "sh i k a k u"
四角い, 形容詞, "sh i k a k u i"
四角く, 形容詞, "sh i k a k u k u"
四谷, 名詞, "y o ts u y a"
四足, 名詞, "sh i s o k u"
四辺, 名詞, "sh i h e N"
四郎, 名詞, "sh i r o:"
四隅, 名詞, "y o s u m i"
四面, 名詞, "sh i m e N"
四駆, 名詞, "y o N k u"
回, 名詞, "k a i"
回さ, 動詞, "m a w a s a"
回し, 動詞, "m a w a sh i"
回し, 名詞, "m a w a sh i"
回し, 接尾辞, "m a w a sh i"
回しかけ, 動詞, "m a w a sh i k a k e"
回す, 動詞, "m a w a s u"
回せ, 動詞, "m a w a s e"
回っ, 動詞, "m a w a q"
回ら, 動詞, "m a w a r a"
回り, 動詞, "m a w a r i"
回り, 名詞, "m a w a r i"
回り, 接尾辞, "m a w a r i"
回り込ん, 動詞, "m a w a r i k o N"
回り道, 名詞, "m a w a r i m i ch i"
回る, 動詞, "m a w a r u"
回れ, 動詞, "m a w a r e"
回れる, 動詞, "m a w a r e r u"
回収, 名詞, "k a i sh u:"
回向, 名詞, "e k o:"
回天, 名詞, "k a i t e N"
回帰, 名詞, "k a i k i"
回廊, 名詞, "k a i r o:"
回復, 名詞, "k a i f u k u"
回心, 名詞, "k a i sh i N"
回忌, 名詞, "k a i k i"
回想, 名詞, "k a i s o:"
回折, 名詞, "k a i s e ts u"
回教, 名詞, "k a i ky o:"
回数, 名詞, "k a i s u:"
回生, 名詞, "k a i s e:"
回答, 名詞, "k a i t o:"
回線, 名詞, "k a i s e N"
回航, 名詞, "k a i k o:"
回覧, 名詞, "k a i r a N"
回診, 名詞, "k a i sh i N"
回路, 名詞, "k a i r o"
回転, 名詞, "k a i t e N"
回送, 名詞, "k a i s o:"
回遊, 名詞, "k a i y u:"
回避, 名詞, "k a i h i"
回顧, 名詞, "k a i k o"
因, 名詞, "i N"
因, 名詞, "m o t o"
因み, 名詞, "ch i n a m i"
因り, 動詞, "y o r i"
因る, 動詞, "y o r u"
因ん, 動詞, "ch i n a N"
因子, 名詞, "i N sh i"
因島, 名詞, "i N n o sh i m a"
因幡, 名詞, "i n a b a"
因幡, 名詞, "i n a b a n o"
因数, 名詞, "i N s u:"
因果, 名詞, "i N g a"
因縁, 名詞, "i N n e N"
因習, 名詞, "i N sh u:"
団, 名詞, "d a N"
団, 接尾辞, "d a N"
団らん, 名詞, "d a N r a N"
団交, 名詞, "d a N k o:"
団体, 名詞, "d a N t a i"
団十郎, 名詞, "d a N j u: r o:"
団員, 名詞, "d a N i N"
団地, 名詞, "d a N ch i"
団塊, 名詞, "d a N k a i"
団子, 名詞, "d a N g o"
団扇, 名詞, "d a N s e N"
団扇, 名詞, "u ch i w a"
団欒, 名詞, "d a N r a N"
団結, 名詞, "d a N k e ts u"
団長, 名詞, "d a N ch o:"
囮, 名詞, "o t o r i"
困っ, 動詞, "k o m a q"
困ら, 動詞, "k o m a r a"
困り, 動詞, "k o m a r i"
困りごと, 名詞, "k o m a r i g o t o"
困る, 動詞, "k o m a r u"
困惑, 名詞, "k o N w a k u"
困憊, 名詞, "k o N p a i"
困窮, 名詞, "k o N ky u:"
困難, 名詞, "k o N n a N"
囲い, 動詞, "k a k o i"
囲い, 名詞, "g a k o i"
囲い, 名詞, "k a k o i"
囲い込み, 名詞, "k a k o i k o m i"
囲う, 動詞, "k a k o u"
囲う, 動詞, "k a k o:"
囲っ, 動詞, "k a k o q"
囲っ, 動詞, "m e g u q"
囲ま, 動詞, "k a k o m a"
囲み, 動詞, "k a k o m i"
囲み, 名詞, "k a k o m i"
囲む, 動詞, "k a k o m u"
囲わ, 動詞, "k a k o w a"
囲ん, 動詞, "k a k o N"
囲炉裏, 名詞, "i r o r i"
囲碁, 名詞, "i g o"
図, 名詞, "z u"
図々しい, 形容詞, "z u: z u: sh i:"
図々しく, 形容詞, "z u: z u: sh i k u"
図っ, 動詞, "h a k a q"
図ら, 動詞, "h a k a r a"
図り, 動詞, "h a k a r i"
図る, 動詞, "h a k a r u"
図れ, 動詞, "h a k a r e"
図れる, 動詞, "h a k a r e r u"
図ろう, 動詞, "h a k a r o:"
図上, 名詞, "z u j o:"
図中, 名詞, "z u ch u:"
図会, 名詞, "z u e"
図体, 名詞, "z u: t a i"
図像, 名詞, "z u z o:"
図工, 名詞, "z u k o:"
図式, 名詞, "z u sh i k i"
図形, 名詞, "z u k e:"
図星, 名詞, "z u b o sh i"
図書, 名詞, "t o sh o"
図書, 名詞, "z u sh o"
図柄, 名詞, "z u g a r a"
図案, 名詞, "z u a N"
図法, 名詞, "z u h o:"
図版, 名詞, "z u h a N"
図画, 名詞, "z u g a"
図示, 名詞, "z u sh i"
図表, 名詞, "z u hy o:"
図解, 名詞, "z u k a i"
図説, 名詞, "z u s e ts u"
図録, 名詞, "z u r o k u"
図鑑, 名詞, "z u k a N"
図面, 名詞, "z u m e N"
固, 形容詞, "k a t a"
固い, 形容詞, "k a t a i"
固かっ, 形容詞, "k a t a k a q"
固く, 形容詞, "k a t a k u"
固まっ, 動詞, "k a t a m a q"
固まら, 動詞, "k a t a m a r a"
固まり, 動詞, "k a t a m a r i"
固まり, 名詞, "k a t a m a r i"
固まる, 動詞, "k a t a m a r u"
固め, 動詞, "k a t a m e"
固め, 名詞, "g a t a m e"
固め, 名詞, "k a t a m e"
固める, 動詞, "k a t a m e r u"
固より, 副詞, "m o t o y o r i"
固体, 名詞, "k o t a i"
固化, 名詞, "k o k a"
固唾, 名詞, "k a t a z u"
固執, 名詞, "k o sh i ts u"
固定, 名詞, "k o t e:"
固形, 名詞, "k o k e:"
固有, 名詞, "k o y u:"
固着, 名詞, "k o ch a k u"
固辞, 名詞, "k o j i"
国, 名詞, "k o k u"
国, 名詞, "k u n i"
国, 名詞, "k u n i n o"
国, 接尾辞, "g o k u"
国, 接尾辞, "k o k u"
国々, 名詞, "k u n i g u n i"
国づくり, 名詞, "k u n i z u k u r i"
国中, 名詞, "k o k u ch u:"
国主, 名詞, "k o k u sh u"
国事, 名詞, "k o k u j i"
国交, 名詞, "k o q k o:"
国人, 名詞, "k o k u j i N"
国人, 名詞, "k u n i b i t o"
国会, 名詞, "k o q k a i"
国体, 名詞, "k o k u t a i"
国保, 名詞, "k o k u h o"
国保, 名詞, "k u n i y a s u"
国側, 名詞, "k u n i g a w a"
国債, 名詞, "k o k u s a i"
国元, 名詞, "k u n i m o t o"
国光, 名詞, "k u n i m i ts u"
国公, 名詞, "k o q k o:"
国公私立, 名詞, "k o q k o: sh i r i ts u"
国公立, 名詞, "k o q k o: r i ts u"
国共, 名詞, "k o q ky o:"
国内, 名詞, "k o k u n a i"
国内外, 名詞, "k o k u n a i g a i"
国分, 名詞, "k o k u b u"
国分, 名詞, "k o k u b u N"
国分寺, 名詞, "k o k u b u N j i"
国別, 名詞, "k u n i b e ts u"
国制, 名詞, "k o k u s e:"
国力, 名詞, "k o k u ry o k u"
国労, 名詞, "k o k u r o:"
国務, 名詞, "k o k u m u"
国勢, 名詞, "k o k u s e:"
国史, 名詞, "k o k u sh i"
国号, 名詞, "k o k u g o:"
国司, 名詞, "k o k u sh i"
国司, 名詞, "k u n i j i"
国名, 名詞, "k o k u m e:"
国営, 名詞, "k o k u e:"
国土, 名詞, "k o k u d o"
国境, 名詞, "k o q ky o:"
国士, 名詞, "k o k u sh i"
国士, 名詞, "k u n i o"
国外, 名詞, "k o k u g a i"
国大, 名詞, "k o k u d a i"
国字, 名詞, "k o k u j i"
国学, 名詞, "k o k u g a k u"
国守, 名詞, "k o k u sh u"
国定, 名詞, "k o k u t e:"
国定, 名詞, "k u n i s a d a"
国宝, 名詞, "k o k u h o:"
国家, 名詞, "k o q k a"
国富, 名詞, "k o k u f u"
国富, 名詞, "k u n i t o m i"
国対, 名詞, "k o k u t a i"
国師, 名詞, "k o k u sh i"
国広, 名詞, "k u n i h i r o"
国府, 名詞, "k o k u b u"
国府, 名詞, "k o k u f u"
国庫, 名詞, "k o q k o"
国後, 名詞, "k u n a sh i r i"
国情, 名詞, "k o k u j o:"
国技, 名詞, "k o k u g i"
国政, 名詞, "k o k u s e:"
国政, 名詞, "k u n i m a s a"
国教, 名詞, "k o q ky o:"
国文, 名詞, "k o k u b u N"
国旗, 名詞, "k o q k i"
国是, 名詞, "k o k u z e"
国書, 名詞, "k o k u sh o"
国有, 名詞, "k o k u y u:"
国本, 名詞, "k o k u h o N"
国本, 名詞, "k u n i m o t o"
国東, 名詞, "k u n i s a k i"
国松, 名詞, "k u n i m a ts u"
国柄, 名詞, "k u n i g a r a"
国権, 名詞, "k o q k e N"
国歌, 名詞, "k o q k a"
国民, 名詞, "k o k u m i N"
国法, 名詞, "k o k u h o:"
国王, 名詞, "k o k u o:"
国産, 名詞, "k o k u s a N"
国男, 名詞, "k u n i o"
国益, 名詞, "k o k u e k i"
国税, 名詞, "k o k u z e:"
国立, 名詞, "k o k u r i ts u"
国立, 名詞, "k u n i t a ch i"
国策, 名詞, "k o k u s a k u"
国籍, 名詞, "k o k u s e k i"
国粋, 名詞, "k o k u s u i"
国維, 名詞, "k o k u i"
国衙, 名詞, "k o k u g a"
国見, 名詞, "k u n i m i"
国許, 名詞, "k u n i m o t o"
国語, 名詞, "k o k u g o"
国論, 名詞, "k o k u r o N"
国費, 名詞, "k o k u h i"
国賓, 名詞, "k o k u h i N"
国軍, 名詞, "k o k u g u N"
国造, 名詞, "k o k u z o:"
国造, 名詞, "k u n i n o m i y a ts u k o"
国連, 名詞, "k o k u r e N"
国道, 名詞, "k o k u d o:"
国選, 名詞, "k o k u s e N"
国鉄, 名詞, "k o k u t e ts u"
国防, 名詞, "k o k u b o:"
国際, 名詞, "k o k u s a i"
国難, 名詞, "k o k u n a N"
国電, 名詞, "k o k u d e N"
圃場, 名詞, "h o j o:"
國, 名詞, "k u n i"
國, 接尾辞, "g o k u"
國, 接尾辞, "k o k u"
國民, 名詞, "k o k u m i N"
圏, 接尾辞, "k e N"
圏域, 名詞, "k e N i k i"
圏外, 名詞, "k e N g a i"
圏央, 名詞, "k e N o:"
園, 名詞, "e N"
園, 名詞, "s o n o"
園, 接尾辞, "e N"
園児, 名詞, "e N j i"
園内, 名詞, "e N n a i"
園地, 名詞, "e N ch i"
園城, 名詞, "o N j o:"
園子, 名詞, "s o n o k o"
園庭, 名詞, "e N t e:"
園田, 名詞, "s o n o d a"
園芸, 名詞, "e N g e:"
園遊, 名詞, "e N y u:"
園部, 名詞, "s o n o b e"
園長, 名詞, "e N ch o:"
圓, 名詞, "e N"
圓, 名詞, "m a d o k a"
團, 名詞, "d a N"
土, 名詞, "d o"
土, 名詞, "ts u ch i"
土, 接尾辞, "d o"
土づくり, 名詞, "ts u ch i z u k u r i"
土中, 名詞, "d o ch u:"
土井, 名詞, "d o i"
土佐, 名詞, "t o s a"
土佐, 名詞, "t o s a n o"
土俗, 名詞, "d o z o k u"
土俵, 名詞, "d o hy o:"
土偶, 名詞, "d o g u:"
土台, 名詞, "d o d a i"
土器, 名詞, "d o k i"
土器, 名詞, "k a w a r a k e"
土地, 名詞, "t o ch i"
土埃, 名詞, "ts u ch i b o k o r i"
土堤, 名詞, "d o t e:"
土塀, 名詞, "d o b e:"
土塁, 名詞, "d o r u i"
土壁, 名詞, "ts u ch i k a b e"
土壇場, 名詞, "d o t a N b a"
土壌, 名詞, "d o j o:"
土居, 名詞, "d o i"
土屋, 名詞, "ts u ch i y a"
土山, 名詞, "ts u ch i y a m a"
土岐, 名詞, "t o k i"
土崎, 名詞, "ts u ch i z a k i"
土工, 名詞, "d o k o:"
土師, 名詞, "h a j i"
土師, 名詞, "h a s e"
土建, 名詞, "d o k e N"
土御門, 名詞, "ts u ch i m i k a d o"
土手, 名詞, "d o t e"
土搗き, 名詞, "d o ts u k i"
土方, 名詞, "d o k a t a"
土方, 名詞, "h i j i k a t a"
土日, 名詞, "d o n i ch i"
土日曜, 名詞, "d o n i ch i y o:"
土星, 名詞, "d o s e:"
土曜, 名詞, "d o y o:"
土木, 名詞, "d o b o k u"
土橋, 名詞, "d o b a sh i"
土浦, 名詞, "ts u ch i u r a"
土煙, 名詞, "ts u ch i k e m u r i"
土産, 名詞, "d o s a N"
土産, 名詞, "m i y a g e"
土産物, 名詞, "m i y a g e m o n o"
土用, 名詞, "d o y o:"
土田, 名詞, "ts u ch i t a"
土着, 名詞, "d o ch a k u"
土石, 名詞, "d o s e k i"
土砂, 名詞, "d o sh a"
土砂降り, 名詞, "d o sh a b u r i"
土肥, 名詞, "d o i"
土肥, 名詞, "t o i"
土蔵, 名詞, "d o z o:"
土製, 名詞, "d o s e:"
土豪, 名詞, "d o g o:"
土質, 名詞, "d o sh i ts u"
土足, 名詞, "d o s o k u"
土踏まず, 名詞, "ts u ch i f u m a z u"
土鍋, 名詞, "d o n a b e"
土間, 名詞, "d o m a"
圧, 名詞, "a ts u"
圧し, 動詞, "a q sh i"
圧し, 動詞, "o sh i"
圧倒, 名詞, "a q t o:"
圧制, 名詞, "a q s e:"
圧力, 名詞, "a ts u ry o k u"
圧勝, 名詞, "a q sh o:"
圧巻, 名詞, "a q k a N"
圧延, 名詞, "a ts u e N"
圧搾, 名詞, "a q s a k u"
圧政, 名詞, "a q s e:"
圧痛, 名詞, "a q ts u:"
圧縮, 名詞, "a q sh u k u"
圧迫, 名詞, "a q p a k u"
在, 動詞, "a r i"
在, 動詞, "i"
在, 接頭辞, "z a i"
在っ, 動詞, "a q"
在り, 動詞, "a r i"
在る, 動詞, "a r u"
在世, 名詞, "z a i s e"
在世, 名詞, "z a i s e:"
在京, 名詞, "z a i ky o:"
在任, 名詞, "z a i n i N"
在位, 名詞, "z a i i"
在住, 名詞, "z a i j u:"
在勤, 名詞, "z a i k i N"
在地, 名詞, "z a i ch i"
在外, 名詞, "z a i g a i"
在学, 名詞, "z a i g a k u"
在宅, 名詞, "z a i t a k u"
在家, 名詞, "z a i k e"
在庫, 名詞, "z a i k o"
在所, 名詞, "z a i sh o"
在日, 名詞, "z a i n i ch i"
在来, 名詞, "z a i r a i"
在校, 名詞, "z a i k o:"
在留, 名詞, "z a i ry u:"
在籍, 名詞, "z a i s e k i"
在米, 名詞, "z a i b e:"
在職, 名詞, "z a i sh o k u"
在郷, 名詞, "z a i ky o:"
在野, 名詞, "z a i y a"
在院, 名詞, "z a i i N"
在韓, 名詞, "z a i k a N"
圭, 名詞, "k e:"
圭一, 名詞, "k e: i ch i"
圭二郎, 名詞, "k e: j i r o:"
圭介, 名詞, "k e: s u k e"
圭吾, 名詞, "k e: g o"
圭子, 名詞, "k e: k o"
地, 名詞, "ch i"
地, 名詞, "j i"
地すべり, 名詞, "j i s u b e r i"
地べた, 名詞, "j i b e t a"
地デジ, 名詞, "ch i d e j i"
地上, 名詞, "ch i j o:"
地上げ, 名詞, "j i a g e"
地下, 名詞, "ch i k a"
地中, 名詞, "ch i ch u:"
地主, 名詞, "j i n u sh i"
地代, 名詞, "j i d a i"
地位, 名詞, "ch i i"
地侍, 名詞, "j i z a m u r a i"
地価, 名詞, "ch i k a"
地元, 名詞, "j i m o t o"
地先, 名詞, "ch i s a k i"
地判, 名詞, "ch i h a N"
地力, 名詞, "j i r i k i"
地勢, 名詞, "ch i s e:"
地区, 名詞, "ch i k u"
地名, 名詞, "ch i m e:"
地味, 形状詞, "j i m i"
地団駄, 名詞, "j i d a N d a"
地図, 名詞, "ch i z u"
地域, 名詞, "ch i i k i"
地場, 名詞, "j i b a"
地学, 名詞, "ch i g a k u"
地層, 名詞, "ch i s o:"
地帯, 名詞, "ch i t a i"
地平, 名詞, "ch i h e:"
地平, 名詞, "j i h e:"
地底, 名詞, "ch i t e:"
地形, 名詞, "ch i k e:"
地役, 名詞, "ch i e k i"
地所, 名詞, "j i sh o"
地政, 名詞, "ch i s e:"
地方, 名詞, "ch i h o:"
地植え, 名詞, "j i u e"
地検, 名詞, "ch i k e N"
地権, 名詞, "ch i k e N"
地歩, 名詞, "ch i h o"
地殻, 名詞, "ch i k a k u"
地決, 名詞, "ch i k e ts u"
地消, 名詞, "ch i sh o:"
地点, 名詞, "ch i t e N"
地熱, 名詞, "j i n e ts u"
地獄, 名詞, "j i g o k u"
地球, 名詞, "ch i ky u:"
地理, 名詞, "ch i r i"
地産, 名詞, "ch i s a N"
地番, 名詞, "ch i b a N"
地異, 名詞, "ch i i"
地盤, 名詞, "j i b a N"
地目, 名詞, "ch i m o k u"
地租, 名詞, "ch i s o"
地積, 名詞, "ch i s e k i"
地籍, 名詞, "ch i s e k i"
地縁, 名詞, "ch i e N"
地肌, 名詞, "j i h a d a"
地蔵, 名詞, "j i z o:"
地表, 名詞, "ch i hy o:"
地裁, 名詞, "ch i s a i"
地誌, 名詞, "ch i sh i"
地質, 名詞, "ch i sh i ts u"
地道, 形状詞, "j i m i ch i"
地酒, 名詞, "j i z a k e"
地金, 名詞, "j i g a n e"
地銀, 名詞, "ch i g i N"
地鎮, 名詞, "j i ch i N"
地階, 名詞, "ch i k a i"
地雷, 名詞, "j i r a i"
地震, 名詞, "j i sh i N"
地面, 名詞, "j i m e N"
地響き, 名詞, "j i h i b i k i"
地頭, 名詞, "j i g a sh i r a"
地頭, 名詞, "j i t o:"
地鳴り, 名詞, "j i n a r i"
地鶏, 名詞, "j i d o r i"
址, 接尾辞, "sh i"
坂, 名詞, "s a k a"
坂, 名詞, "z a k a"
坂上, 名詞, "s a k a g a m i"
坂上, 名詞, "s a k a j o:"
坂上, 名詞, "s a k a u e"
坂下, 名詞, "s a k a sh i t a"
坂井, 名詞, "s a k a i"
坂元, 名詞, "s a k a m o t o"
坂出, 名詞, "s a k a i d e"
坂口, 名詞, "s a k a g u ch i"
坂崎, 名詞, "s a k a z a k i"
坂戸, 名詞, "s a k a d o"
坂本, 名詞, "s a k a m o t o"
坂東, 名詞, "b a N d o:"
坂田, 名詞, "s a k a t a"
坂路, 名詞, "h a N r o"
坂路, 名詞, "s a k a j i"
坂道, 名詞, "s a k a m i ch i"
坂部, 名詞, "s a k a b e"
坂野, 名詞, "b a N n o"
坂野, 名詞, "s a k a n o"
均, 名詞, "h i t o sh i"
均, 名詞, "k i N"
均一, 名詞, "k i N i ts u"
均整, 名詞, "k i N s e:"
均等, 名詞, "k i N t o:"
均衡, 名詞, "k i N k o:"
均質, 名詞, "k i N sh i ts u"
坊, 名詞, "b o:"
坊, 接尾辞, "b o:"
坊っ, 名詞, "b o q"
坊や, 名詞, "b o: y a"
坊主, 名詞, "b o N z u"
坊主, 名詞, "b o: z u"
坐, 名詞, "z a"
坐し, 動詞, "i m a sh i"
坐し, 動詞, "z a sh i"
坐っ, 動詞, "s u w a q"
坐ら, 動詞, "s u w a r a"
坐り, 動詞, "s u w a r i"
坐る, 動詞, "s u w a r u"
坐像, 名詞, "z a z o:"
坐禅, 名詞, "z a z e N"
坐薬, 名詞, "z a y a k u"
坐骨, 名詞, "z a k o ts u"
坑, 接尾辞, "k o:"
坑内, 名詞, "k o: n a i"
坑口, 名詞, "k o: k o:"
坑夫, 名詞, "k o: f u"
坑道, 名詞, "k o: d o:"
坦々, 形状詞, "t a N t a N"
坩堝, 名詞, "r u ts u b o"
坪, 名詞, "ts u b o"
坪井, 名詞, "ts u b o i"
坪内, 名詞, "ts u b o u ch i"
垂, 接尾辞, "s u i"
垂らし, 動詞, "t a r a sh i"
垂らす, 動詞, "t a r a s u"
垂れ, 動詞, "t a r e"
垂れる, 動詞, "t a r e r u"
垂れ下がっ, 動詞, "t a r e s a g a q"
垂れ幕, 名詞, "t a r e m a k u"
垂れ流し, 動詞, "t a r e n a g a sh i"
垂れ流し, 名詞, "t a r e n a g a sh i"
垂木, 名詞, "t a r u k i"
垂水, 名詞, "t a r u m i"
垂直, 名詞, "s u i ch o k u"
